Sample_material_id "MIL-100(Fe)-2024-02-04 17-15-19.xls"
Instrument DVS-Advantage-Plus
Adsorptive Water
Temperature 300 K
Sample_mass 6.988 mg
RH units [%]
Uptake units [wt.%]
"Experimental method: calculated from non-equilibrium kinetics ("https://github.com/AndreyBezrukov/SKID")"
adsorption_RH,adsorption_uptake,desorption_RH,desorption_uptake
25.32459964028446,13.28563251287922,28.317774479081155,37.46994848311391
25.18385523432496,13.351459645105892,28.454497616299086,37.41413852318258
25.151685084391104,13.423010875787059,28.454497616298685,37.35546651402403
25.199940309291563,13.490269032627353,28.41830619762355,37.29965655409272
25.16777015935815,13.556096164854026,28.434391272590524,37.24098454493417
25.40502501511898,13.627647395535192,28.217242760538458,37.18517458500284
25.585982108495514,13.694905552375499,28.16496626689624,37.130795649685176
25.63423733339598,13.765025758443045,28.16496626689592,37.07069261591298
25.783024276838972,13.832283915283337,28.14083865444599,37.01488265598168
25.610109720945516,13.903835145964504,28.14083865444591,36.9562106468231
25.62619479591214,13.969662278191176,27.95988156106913,36.9004006868918
25.638258602137235,14.041213508872342,28.788262921860333,36.21637092157985
25.65434367710416,14.10847166571265,28.655561053384098,36.18775042930737
25.843343307964247,14.178591871780183,28.772177846893534,36.13194046937607
25.658364945845825,14.245850028620488,28.756092771926724,36.074699484831136
25.686513827037793,14.383228391528329,28.74402896570161,36.01888952489983
25.68651382703795,14.453348597595875,28.438412541332035,35.96451058958214
25.93583248902383,14.52060675443618,28.2373491042464,35.90583858042357
25.88355599538177,14.79536348025186,28.42634873510663,35.851459645105884
25.565875764787208,14.99856897538636,28.37809351020627,35.792787635947334
25.606088452203842,15.306239267315402,28.245391641729857,35.736977676016025
25.670428752071103,15.373497424155696,28.06041327961178,35.67973669147107
25.69455636452134,15.509444762449903,28.044328204644653,35.62392673153977
25.87149218915617,15.579564968517461,28.032264398419652,35.56525472238122
25.73476905193838,15.645392100744134,28.016179323452523,35.51087578706353
25.68651382703777,15.715512306811668,27.847286036300815,35.452203777904984
25.7347690519382,15.78277046365196,28.012158054711485,35.39782484258729
25.70259890200481,15.85289066971952,27.979987904777612,35.33915283342872
26.23742764465122,15.918717801946194,27.762839392725766,35.284773898111034
26.01625786385783,15.988838008013726,27.714584167825404,35.226101888952485
26.06451308875831,16.05609616485402,27.561775955640762,35.1717229536348
26.040385476307932,16.121923297080695,27.694477824116774,35.06010303377218
26.088640701209172,16.192043503148252,27.839243498818327,35.00429307384087
26.26557652584416,16.257870635374925,28.434391272590418,34.383228391528334
26.096683238692016,16.395248998282753,28.38613604769005,34.358900973096716
26.293725407035552,16.46536920435031,28.241370372988765,34.300228963938174
26.108747044917223,16.531196336576986,28.35396589775626,34.24585002862048
26.108747044917244,16.60131654264452,28.04834947338692,34.188609044075555
26.13689592610912,16.73869490555237,28.25343417921381,34.13423010875787
25.915726145315418,17.48282770463651,27.963902829811293,34.07555809959929
25.95593883273262,17.58299942759014,27.75077558650085,34.02261018889525
26.104725776175847,17.64882655981681,27.935753948619386,33.96393817973668
25.97202390769963,17.718946765884372,27.887498723718778,33.90955924441899
25.93985375776529,17.784773898111045,27.51754199948156,33.85518030910131
25.9519175639904,17.853463079564957,27.618073718024288,33.797939324556374
26.01625786385778,17.919290211791633,27.650243867958082,33.74356038923869
26.165044807300774,17.98941041785919,27.65024386795814,33.68631940469376
26.38219331935288,18.05380652547222,27.650243867958064,33.63194046937607
26.0122365951158,18.12392673153978,27.46928677458155,33.57469948483112
26.51087391908721,18.18975386376645,27.630137524249392,33.52032054951343
26.341980631935762,18.258443045220364,27.29235094994642,33.4630795649685
26.358065706902543,18.324270177447037,27.280287143720788,33.408700629650816
26.37012951312763,18.394390383514597,27.264202068754535,33.35145964510589
26.434469812995005,18.45878649112765,27.135521469019753,33.2970807097882
26.595320562663495,18.524613623354323,27.264202068754564,33.23983972524327
26.430448544254048,18.659129937034912,27.53764834319035,33.1868918145392
26.627490712597385,18.729250143102444,27.626116255508233,32.85346307956495
26.446533619220588,18.793646250715497,27.835222230076166,32.57727532913565
26.462618694187356,18.863766456783058,27.96792409855247,32.54865483686318
26.414363469286727,20.031482541499713,27.96792409855251,32.49570692615913
26.474682500412776,20.100171722953625,27.931732679877147,32.38408700629649
26.426427275512445,20.16456783056668,27.674371480408226,32.273898111047494
26.623469443855775,20.23325701202059,27.70654163034174,32.21665712650257
26.828554149682347,20.297653119633644,27.509499461998224,32.16227819118488
26.828554149682383,20.36634230108756,27.694477824116394,32.105037206639956
26.840617955907447,20.430738408700613,27.372776324780244,32.052089295935886
26.856703030874215,20.49942759015455,27.360712518555196,31.994848311390957
27.065809005442944,20.563823697767603,27.31245729365487,31.94046937607327
26.91300079325825,20.63251287922152,27.183776693920347,31.8875214653692
26.929085868225023,20.696908986834572,27.280287143721264,31.830280480824275
27.11004296160158,20.765598168288484,27.328542368621587,31.777332570120205
26.993426168092164,20.828563251287918,27.163670350211866,31.720091585575254
26.961256018158572,20.89295935890097,27.067159900410743,31.66714367487121
26.97734109312553,21.02604464796794,27.067159900410736,31.60990269032626
26.72400116239831,21.35947338294219,27.58992483683241,30.953062392673143
26.832575418424163,21.68717801946194,27.8352222300764,30.785632512879218
26.864745568357755,21.75586720091585,27.67035021166639,30.757012020606744
26.880830643324387,21.85460789925586,27.815115886367973,30.704064109902674
27.122106767826608,21.919004006868914,27.81511588636741,30.651116199198608
26.9733198243836,22.050658271322263,27.803052080142646,30.59387521465368
26.908979524516546,22.18231253577561,27.51352073074008,30.542358328563232
26.876809374582997,22.2495706926159,27.352669981071795,30.485117344018303
26.925064599483363,22.313966800228954,27.46526550583953,30.432169433314236
26.892894449549814,22.376931883228387,27.497435655773042,30.376359473382927
27.423701923454672,22.444190040068683,27.46124423709761,30.32198053806524
27.19851087391944,22.508586147681736,27.171712887695243,30.26617057813393
27.230681023852988,22.57584430452203,26.998798331801556,30.213222667429864
27.24274483007769,22.638809387521462,27.14758527524504,30.15741270749856
27.274914980011246,22.706067544361755,27.131500200278296,30.10446479679449
27.463914610871186,22.770463651974808,26.95456437564314,30.047223812249563
27.299042592461397,22.8377218088151,27.079223706635975,29.995706926159112
27.331212742394953,22.900686891814534,27.09530878160303,29.942759015455046
27.35534035484533,22.96794504865483,26.841968850875563,29.885518030910116
27.371425429812433,23.030910131654263,26.841968850875602,29.83257012020605
27.57651013563887,23.098168288494556,26.67709683246584,29.77676016027474
27.435765729679467,23.16113337149399,27.04705355670253,29.615054378935298
27.4196806547127,23.22839152833428,27.509499461998686,28.991127647395523
27.45185080464624,23.354321694333123,27.368755056039163,28.935317687464213
27.270893711270013,23.9710933028048,27.493414387031915,28.882369776760147
27.28697878623614,24.038351459645096,27.203883037629073,28.826559816828837
27.52423364199683,24.09988551803091,27.199861768887352,28.72209502003435
27.32719147365311,24.167143674871202,26.990755794318414,28.666285060103014
27.713233272856648,24.228677733257015,27.167691618953498,28.614768174012593
27.447829535904297,24.295935890097308,27.16769161895322,28.558958214081283
27.512169835771402,24.35890097309674,26.914351688225963,28.506010303377217
27.693126929147958,24.424728105323414,26.898266613259185,28.450200343445907
27.89016909749155,24.486262163709203,26.741437132332845,28.39868345735546
27.906254172458333,24.553520320549495,26.874139000809024,28.342873497424154
28.143509028218862,24.61505437893531,26.874139000809063,28.289925586720084
27.950488128617216,24.678019461934742,26.71328825114047,28.23411562678878
28.014828428484318,24.743846594161415,26.841968850875517,28.182598740698328
27.99070081603417,24.806811677160848,26.53635242650618,28.126788780767022
28.07112619086904,24.872638809387524,26.524288620281116,28.019461934745266
28.223934403053736,24.93417286777331,26.36343787061304,27.9665140240412
28.079168728351835,25.001431024613606,26.504182276572596,27.914997137950774
28.107317609543774,25.13022323983971,26.777628551008423,27.859187178019443
28.139487759477934,25.191757298225525,27.08324497537772,27.27103606182027
28.328487390337603,25.257584430452198,27.276265874979515,27.24384659416141
27.894190366233573,25.32054951345163,26.882181538292475,27.08500286204921
28.296317240403887,25.386376645678304,26.87011773206742,26.977676016027477
28.50944448371421,25.447910704064093,26.886202807034202,26.92329708070979
28.36467880901289,25.513737836290765,26.850011388358755,26.87034917000572
28.42901910887999,25.57527189467658,26.882181538292276,26.818832283915274
28.139487759477685,25.636805953062392,26.459948320413417,26.763022323983964
28.219913134311604,25.702633085289065,26.624820338823117,26.711505437893518
28.368700077754614,25.7355466514024,26.592650188889564,26.65712650257583
28.276210896695652,25.829994275901527,26.455927051671722,26.60417859187176
28.244040746762096,25.89152833428734,26.60069272637316,26.549799656554075
28.316423584112812,25.955924441900393,26.584607651406145,26.498282770463653
28.316423584112812,25.98883800801373,26.584607651406365,26.442472810532344
28.5496571711314,26.050372066399543,26.26290615206989,26.390955924441897
28.36065754027152,26.11190612478533,26.11814047736814,26.335145964510588
28.457167990072175,26.176302232398385,26.226714733394648,26.229250143102455
28.445104183847473,26.237836290784198,26.391586751804404,26.177733257012004
28.847231058018103,26.30366342301087,26.5202673515392,26.1219232970807
28.79093329563397,26.36376645678304,26.777628551007886,25.51516886090441
28.662252695899333,26.429593589009713,26.954564375643006,25.460789925586724
28.742678070733252,26.489696622781906,26.90630915074236,25.409273039496277
29.16893255735378,26.55552375500858,26.930436763192557,25.354894104178587
29.028188151394207,26.617057813394393,26.576565113922854,25.30337721808814
29.06035830132775,26.68145392100742,26.439841976704972,25.24899828277045
29.096549720003242,26.742987979393234,26.560480038955784,25.197481396680004
29.128719869936795,26.807384087006287,26.592650188889618,25.143102461362318
29.374017263180676,26.86748712077848,26.54439496398928,25.091585575271893
29.197081438545812,26.93188322839151,26.270948689553173,25.037206639954206
29.293591888346747,26.991986262163703,26.077927789951264,24.98712077847738
29.281528082121458,27.053520320549516,26.25486361458639,24.93131081854607
29.36195345695565,27.116485403548925,26.206608389686057,24.881224957069243
29.53486801284949,27.17658843732112,26.23073600213623,24.82970807097882
29.41020868185655,27.24098454493417,26.16639570226885,24.77532913566113
29.458463906756876,27.299656554092717,26.045757640017722,24.723812249570685
29.345868381989114,27.36405266170577,25.92914084650838,24.617916428162548
29.450421369273364,27.42272467086432,25.925119577766438,24.51345163136806
29.51476166914075,27.485689753863753,26.34333152690391,24.06410990269033
29.538889281591125,27.545792787635946,26.604713995114686,23.830852890669707
29.281528082121838,27.608757870635355,26.58862892014764,23.803663423010878
29.46650644424067,27.66742987979393,26.576565113922786,23.69776760160274
29.357932188214072,27.730394962793362,26.43582070796268,23.647681740125915
29.45444263801505,27.75758443045219,26.30311883948647,23.543216943331423
29.639421000133662,27.85203205495134,26.146289358560416,23.488838008013737
29.567038162782733,27.91070406410989,26.250842345844415,23.43875214653691
29.56703816278277,27.969376073268464,26.266927420811232,23.38437321121922
29.65148480635836,28.000858614768156,26.03771510253393,23.332856325128773
29.667569881325413,28.06382369776759,26.021630027567156,23.27990841442473
29.949058693244584,28.122495706926163,25.85675800915712,23.22839152833428
29.792229212318464,28.185460789925568,25.997502415117143,23.175443617630215
29.90482473708593,28.24413279908414,25.997502415117147,23.12392673153977
29.928952349536107,28.30280480824269,25.985438608892064,23.0709788208357
30.04154787430386,28.365769891242124,25.937183383991737,23.019461934745276
30.234568773906062,28.423010875787053,25.510928897371308,22.96937607326845
30.487908704633437,28.485975958786486,25.635588228363787,22.866342301087577
30.19837735523088,28.544647967945032,25.47875874743772,22.81196336576989
30.684950872976945,28.606182026330846,25.615481884655598,22.761877504293064
30.572355348208905,28.663423010875775,25.9210983090247,22.707498568975375
30.652780723043065,28.72495706926159,26.383544214320775,22.139381797366905
30.725163560393817,28.782198053806514,26.41571436425437,22.112192329708076
30.789503860260876,28.843732112192328,26.226714733394434,22.062106468231246
31.042843790988186,28.899542072123637,26.049778908759578,21.959072696050377
30.95839714741266,28.961076130509426,25.91707704028305,21.904693760732687
31.038822522246537,29.016886090440757,26.033693833792483,21.85460789925586
31.111205359597495,29.076989124212925,26.049778908759258,21.804522037779034
31.255971034298515,29.132799084144235,26.01358749008401,21.750143102461344
31.4570344713841,29.18860904407554,26.045757640017843,21.700057240984542
31.424864321450436,29.248712077847735,25.675800915781004,21.647109330280475
31.11924789708078,29.304522037779044,25.824587859223918,21.59702346880365
31.493225890059303,29.36462507155121,25.808502784257147,21.54407555809958
31.557566189926447,29.420435031482544,25.796438978032064,21.493989696622776
31.7948210456872,29.479107040641093,25.79643897803178,21.43961076130509
31.48116208383409,29.53348597595878,25.631566959621733,21.389524899828263
31.642012833502132,29.593589009730948,25.77231136558151,21.336576989124193
31.855140076812503,29.647967945048634,25.498865091145966,21.28649112764739
31.85514007681253,29.70663995420721,25.313886729027534,21.233543216943325
31.93556545164673,29.761018889524895,25.454631134987448,21.183457355466498
32.032075901447925,29.818259874069824,25.43854606002063,21.133371493989692
32.17684157614897,29.844018317115037,25.732098678164956,21.0303377218088
32.42213896939291,29.92987979393244,26.170416971010454,20.46365197481395
32.43822404435958,29.954207212364057,26.134225552334964,20.440755580995976
32.53473449416023,30.011448196908983,26.15031062730202,20.38780767029191
32.66743636263661,30.064396107613053,25.9773960714089,20.339152833428727
32.76394681243759,30.12020606754436,25.796438978031755,20.23611906124786
33.08162704303223,30.17315397824843,25.679822184522635,20.18317115054379
33.01728674316486,30.228963938179735,25.768290096840172,20.133085289066962
33.210307642766765,30.280480824270157,25.78437517180699,20.080137378362895
33.43951996104386,30.33629078420149,25.760247559356596,20.031482541499713
33.7330725791882,30.387807670291913,25.486801284920773,19.981396680022883
33.82958302898942,30.43789353176874,25.301822922802597,19.928448769318816
33.97434870369057,30.49227246708643,25.45865240372894,19.879793932455634
34.07085915349186,30.542358328563232,25.458652403728895,19.826846021751567
34.33626289044417,30.596737263880918,25.44658859750382,19.776760160274737
34.32822035296068,30.64682312535775,25.430503522536757,19.723812249570695
34.4890711026288,30.699771036061815,24.980121423466148,19.675157412707488
34.77860245203125,30.749856897538617,25.104780754459153,19.62220950200342
34.7826237207732,30.801373783629064,25.104780754458837,19.572123640526616
34.94347447044129,30.850028620492274,25.092716948233463,19.51917572982255
35.05204872646749,30.90297653119634,25.12488709816729,19.470520892959343
35.22898455110206,30.950200343445903,25.22944008545144,19.4175729822553
35.50243082553797,31.00171722953635,25.639609497105372,18.810818546078988
35.53057970673008,31.048941041785913,25.62352442213803,18.78506010303378
35.6592603064646,31.099026903262715,25.62352442213857,18.736405266170568
35.80402598116579,31.146250715512302,25.350078147702416,18.68488838008012
35.611005081563846,31.192043503148245,25.153035979358915,18.63480251860332
36.25038681149485,31.24212936462507,25.321929266510555,18.583285632512872
35.98900434328425,31.287922152261014,25.321929266510598,18.53463079564969
36.19811031785293,31.336576989124197,25.297801654060187,18.48311390955924
36.44340771109681,31.38093875214652,24.99218522969109,18.434459072696033
36.47959912977214,31.429593589009727,24.855462092472706,18.38151116199199
36.60827972950667,31.47395535203205,24.988163960949475,18.332856325128784
36.76510921043318,31.521179164281612,24.97207888598266,18.281339439038337
36.89378981016743,31.541213508872342,24.79916433008924,18.232684602175155
37.207448772020825,31.588437321121905,24.93588746730713,18.184029765311944
37.19136369705389,31.631368059530608,24.919802392340635,18.132512879221522
37.336129371755035,31.678591871780196,24.89567477989022,18.083858042358315
37.48089504645621,31.7215226101889,24.622228505454473,18.032341156267893
37.60957564619074,31.76731539782484,24.441271412077715,17.983686319404686
37.91921333930193,31.80881511161992,24.549845668103657,17.883514596451054
37.891064458110066,31.854607899255864,24.537781861878578,17.830566685746987
38.08408535771197,31.896107613050948,24.811228136314643,17.781911848883805
38.33742528843926,31.94046937607327,25.072610604525337,17.20807097882083
38.48219096314052,31.981969089868326,24.947951273532315,17.15655409273038
38.72748835638465,32.02633085289067,24.899696048632283,17.1078992558672
38.7717223125436,32.06639954207211,24.911759854857152,17.057813394390372
38.86823276234426,32.107899255867196,24.86350462995683,17.00915855752719
39.14570030552211,32.150829994275895,25.01631284214141,16.957641671436743
39.12559396181319,32.190898683457355,24.867525898698197,16.91041785918718
39.28644471148172,32.23382942186606,24.561909474329124,16.85890097309673
39.358827548832394,32.27246708643388,24.549845668103828,16.811677160847168
39.47142307359991,32.31396680022896,24.533760593137355,16.76302232398396
39.720741735585655,32.35260446479678,24.501590443203497,16.71293646250716
39.70465666061898,32.39410417859186,24.489526636978187,16.66428162564395
39.833337260353225,32.4327418431597,24.47344156201169,16.614195764167125
39.90572009770391,32.47424155695478,24.590058355520814,16.565540927303942
40.018315622471704,32.51144819690898,24.44127141207813,16.514024041213492
40.215357790815396,32.55151688609044,24.4091012621443,16.466800228963933
40.1952514471066,32.58872352604464,24.179888943867162,16.415283342873483
40.03440069743848,32.6287922152261,24.13163371896684,16.316542644533474
40.26361301571555,32.6659988551803,24.143697525191904,16.2435603892387
40.19123017836481,32.70320549513452,24.368888574727407,16.19633657698911
40.335995853066436,32.741843159702334,24.533760593137355,16.14625071551231
40.37218727174169,32.77761877504291,24.75090910518862,15.87578706353749
40.484782796509435,32.81768746422438,24.750909105188615,15.828563251287903
40.63759100869403,32.85346307956495,24.726781492738752,15.778477389811101
40.621505933727356,32.87349742415568,24.726781492738752,15.731253577561539
40.66976115862796,32.912135088723524,24.38899491843556,15.706926159129923
40.8668033269712,32.9479107040641,24.40105872466085,15.65970234688036
40.7984417583623,32.983686319404676,24.33671842479329,15.609616485403532
40.89495220816356,33.02232398397252,24.348782231018482,15.56382369776759
40.9190798206137,33.058099599313095,24.300527006117882,15.513737836290787
40.98342012048113,33.095306239267316,24.027080731682208,15.4665140240412
41.1643772138578,33.1310818546079,24.00295311923193,15.416428162564397
41.067866764056646,33.169719519175715,23.986868044265016,15.36920435031481
41.34131303849283,33.20549513451631,23.93861281936469,15.320549513451628
41.36544065094276,33.24270177447051,23.914485206914406,15.273325701202065
41.413695875843445,33.27847738981109,23.898400131947668,15.223239839725236
41.54639774431944,33.31568402976531,23.874272519497357,15.177447052089295
41.47803617571046,33.35145964510589,23.842102369563793,15.127361190612467
41.51020632564425,33.39009730967373,23.80993221963012,15.081568402976524
41.675078344054185,33.4258729250143,23.56865609512793,15.031482541499697
41.570525356769735,33.4630795649685,23.58474117009457,14.985689753863754
41.634865656637075,33.49742415569546,23.395741539234734,14.937034917000572
41.62280185041179,33.53319977103606,23.709400501087526,14.889811104750985
41.67105707531239,33.57183743560388,23.677230351153973,14.844018317115042
41.77561006259705,33.606182026330835,23.520400870227093,14.769605037206624
41.70322722524636,33.64481969089868,23.628975126253696,14.723812249570681
41.70322722524604,33.680595306239255,23.580719901353064,14.675157412707499
41.71529103147115,33.717801946193475,23.476166914068845,14.557813394390378
41.74746118140503,33.75357756153405,23.45203930161867,14.50915855752717
41.61073804418689,33.826559816828855,23.435954226651752,14.46336576989124
41.64692946286206,33.93674871207785,23.79384714466335,14.414710933028045
41.79169513756375,33.97252432741843,23.616911320028294,14.370349170005722
41.69116341902095,34.046937607326846,23.584741170094752,14.344590726960499
41.76756752511337,34.06554092730393,23.677230351154044,14.298797939324544
41.70724849398785,34.10131654264453,23.520400870227466,14.25014310246135
41.69116341902095,34.138523182598725,23.472145645327142,14.205781339439026
41.70322722524607,34.17429879793931,23.435954226651408,14.157126502575831
41.68714215027933,34.21150543789353,23.371613926784303,14.111333714939889
41.815822750013766,34.247281053234104,23.472145645327622,14.062678878076694
41.68312088153769,34.28305666857468,23.102188921090605,14.018317115054373
41.7313761064383,34.3202633085289,23.086103846123844,13.969662278191176
41.87614178113945,34.35460789925586,23.03784862122339,13.925300515168855
41.6831208815379,34.393245563823704,23.005678471289674,13.87664567830566
41.912333199814924,34.42902117916428,22.957423246389208,13.832283915283337
41.82788655623919,34.46622781911847,22.921231827713832,13.785060103033763
41.84397163120602,34.50057240984543,22.889061677780422,13.73926731539782
41.928418274781464,34.539210074413276,22.957423246389066,13.694905552375499
41.835929093722626,34.57355466514023,22.792551227979388,13.647681740125924
41.852014168689365,34.61076130509443,22.454764653676175,13.6033199771036
41.852014168689365,34.68231253577561,22.430637041226024,13.556096164854026
41.980694768423746,34.718088151116184,22.382381816325676,13.513165426445322
41.89624812484789,34.789639381797365,22.450743384934484,13.465941614195762
41.98471603716557,34.82398397252432,22.26576502281632,13.421579851173439
41.799737675047,35.260446479679445,22.490956072351644,13.398683457355455
41.8721205123977,35.279049799656555,22.334126591425033,13.106754436176297
41.811801481272106,35.31339439038351,22.161212035531936,13.063823697767596
41.79571640630537,35.35060103033771,22.33814786016693,13.020892959358893
41.787673868821685,35.4235832856325,22.378360547584105,12.97653119633657
41.93243954352312,35.45792787635946,22.225552335399236,12.9536348025186
41.8198440187555,35.49513451631368,22.26576502281613,12.909273039496277
41.85201416868913,35.53091013165426,22.116978079373247,12.864911276473942
41.98471603716551,35.56525472238122,22.020467629572266,12.821980538065253
42.01688618709906,35.60246136233541,22.11295681063145,12.776187750429298
42.01688618709906,35.6368059530624,21.891787029837786,12.734688036634228
42.04101379954921,35.67401259301659,21.759085161361487,12.688895248998273
42.008843649616026,35.70835718374355,21.694744861494087,12.647395535203204
42.00884364961582,35.74556382369777,21.50574523063412,12.60589582140812
42.04101379954962,35.77990841442473,21.56606426176001,12.5615340583858
42.13752424935026,35.81854607899255,21.385107168382543,12.518603319977096
